pair_id,sentences_mean,sentences_min,sentences_max,sentences_med,title,n1_title_n2_text,n2_title_n1_text,n1_title_n1_text,n2_title_n2_text,start_para,end_para,ner,tf_idf,wmd_dist,geography,entities,time,narrative,overall
1552324897_1552343630,0.6288640957612258,0.38826125860214233,0.8689072728157043,0.6086747646331787,0.7459306716918945,0.6283652782440186,0.6283652782440186,0.8977538347244263,0.8977538347244263,0.6041707992553711,0.6041707992553711,0.21052631578947367,0.3809291498803651,0.0913934532355177,1.0,2.6666666666666665,1.0,2.0,2.0
1484190635_1483767490,0.6566268702348074,0.40616875886917114,0.8020474314689636,0.7134488224983215,0.5446882247924805,0.5001465082168579,0.5001465082168579,0.5811911225318909,0.5811911225318909,0.7051182985305786,0.5061295032501221,0.20454545454545456,0.4042509996908404,0.08066677868710857,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333
1484395657_1483803495,0.17393991367324538,0.04684028401970863,0.2715011239051819,0.1731904149055481,0.07953619211912155,0.0501350536942482,0.0501350536942482,0.8112902045249939,0.8112902045249939,0.14622288942337036,0.32049793004989624,0.0,0.030159443854266926,0.14368031358349745,3.333333333333333,4.0,1.3333333333333333,3.6666666666666665,3.6666666666666665
1483803428_1484049501,0.20508131757378578,0.07080967724323273,0.3690723478794098,0.1902216225862503,0.08315307646989822,0.08384981751441956,0.08384981751441956,0.85007643699646,0.85007643699646,0.07389053702354431,0.07389053702354431,0.2,0.0752490035151188,0.17870257189013056,1.0,3.0,2.0,2.333333333333333,3.6666666666666665
1484191618_1484241811,0.6307958006858826,0.41141825914382935,0.8114485740661621,0.7196499109268188,0.9119865298271179,0.7996662855148315,0.7996662855148315,0.6711214780807495,0.6711214780807495,0.642371416091919,0.642371416091919,0.6666666666666666,0.7059576870733607,0.11327836819104098,1.0,1.3333333333333333,1.0,1.3333333333333333,1.0
1484010783_1483900656,0.3532174684107304,0.1960986703634262,0.4905239939689636,0.35671474039554596,0.01160992868244648,0.013887114822864532,0.013887114822864532,0.6025019884109497,0.6025019884109497,0.26701098680496216,0.18668121099472046,0.037037037037037035,0.09223842396018318,0.08935018388924089,3.0,4.0,1.5,4.0,4.0
1484395036_1483782363,0.352948173135519,0.10220788419246674,0.525344967842102,0.3742361217737198,-0.04440729320049286,0.14468085765838623,0.14468085765838623,0.43520188331604004,0.43520188331604004,0.17801450192928314,0.1386111080646515,0.23076923076923078,0.20378239326099948,0.07840942060025635,3.0,2.6666666666666665,2.0,3.333333333333333,3.0
1483803403_1484316412,0.2442536609513419,0.14226298034191132,0.34110066294670105,0.23641571402549744,0.07141031324863434,0.05657505989074707,0.05657505989074707,0.4685446619987488,0.4685446619987488,0.19086390733718872,0.32198888063430786,0.07407407407407407,0.04012782307054999,0.1310889409999248,4.0,4.0,4.0,4.0,4.0
1484012606_1484006474,0.25373794446731435,0.157960444688797,0.3474167287349701,0.2585369646549225,0.030003171414136887,0.18475723266601562,0.18475723266601562,0.5434589385986328,0.5434589385986328,0.11481072008609772,0.22150830924510956,0.025,0.05410688586822306,0.1291608468067386,4.0,4.0,1.6666666666666667,3.6666666666666665,4.0
1484008855_1484001321,0.48317249678075314,0.24806131422519684,1.0,0.4487141966819763,0.5629496574401855,0.309402734041214,0.309402734041214,0.2728731632232666,0.2728731632232666,0.2347523272037506,0.5271051526069641,0.24369747899159663,0.4173583614747753,0.06321241969704992,4.0,3.6666666666666665,1.0,2.0,2.6666666666666665
1484190300_1484193080,0.7344432496107541,0.4685492515563965,0.9762265682220459,0.7788139581680298,0.739593505859375,0.620815634727478,0.620815634727478,0.7085040807723999,0.7085040807723999,0.821304202079773,0.821304202079773,0.35294117647058826,0.5278581721166716,0.10850606710606964,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333
1484012104_1483852024,0.1419675787910819,0.06990642845630646,0.26757627725601196,0.13199400156736374,0.15788160264492035,0.0781509280204773,0.0781509280204773,0.6670979261398315,0.6670979261398315,0.13857534527778625,0.13857534527778625,0.0,0.007766952865626146,0.24165316163821127,3.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,4.0
1484456374_1484938600,0.5149721535188811,0.19994819164276123,0.9398529529571533,0.526820957660675,0.5696989893913269,0.4523194134235382,0.4523194134235382,0.8530506491661072,0.8530506491661072,0.484613299369812,0.4288177192211151,0.03614457831325301,0.43353217692013857,0.08828464559119019,1.3333333333333333,3.0,1.0,2.333333333333333,3.333333333333333
1484819676_1484103041,0.6686108772243772,0.36473309993743896,0.9989894032478333,0.7100982367992401,0.11073292791843414,0.5131399035453796,0.5131399035453796,0.7954114675521851,0.7954114675521851,0.5680760741233826,0.5029957890510559,0.19117647058823528,0.5395398693343936,0.08771428770797804,1.0,1.6666666666666667,1.0,1.3333333333333333,1.0
1484009147_1484252891,0.5475369195143381,0.29648739099502563,0.7861680388450623,0.5721935033798218,0.6078999638557434,0.688045084476471,0.688045084476471,0.8437584042549133,0.8437584042549133,0.7288334965705872,0.37590450048446655,0.3,0.43210603136392023,0.09499490669531986,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0
1484189010_1484121372,0.5207436461733956,0.2842588722705841,0.9019070267677307,0.5219141244888306,0.8729661107063293,0.7057232856750488,0.7057232856750488,0.25992298126220703,0.25992298126220703,0.37153899669647217,0.48821139335632324,0.18181818181818182,0.5211610870966928,0.04639565638136607,1.0,2.333333333333333,2.6666666666666665,2.0,2.333333333333333
1483803662_1484149244,0.286689374250235,0.13696885108947754,0.5256359577178955,0.28114569187164307,0.058631524443626404,0.08342621475458145,0.08342621475458145,0.7776338458061218,0.7776338458061218,0.18826644122600555,0.2870354950428009,0.07936507936507936,0.05694619815144252,0.08391995016358637,3.0,4.0,1.0,4.0,4.0
1484189043_1484091479,0.4592249164214501,0.2872776389122009,0.6312923431396484,0.45656299591064453,0.33331072330474854,0.44158458709716797,0.44158458709716797,0.6299136877059937,0.6299136877059937,0.4649343192577362,0.2650337815284729,0.06896551724137931,0.18603900789567693,0.11445495751739315,1.6666666666666667,2.333333333333333,1.0,2.0,2.333333333333333
1484011485_1484227006,0.18937464505434037,0.06839598715305328,0.3369670510292053,0.14618748426437378,0.16659268736839294,0.19616590440273285,0.19616590440273285,0.6891430616378784,0.6891430616378784,0.029809221625328064,0.029809221625328064,0.0,0.006982808304757595,0.2615635019937365,4.0,4.0,4.0,4.0,4.0
1484189002_1484124619,0.1531642516454061,0.05187314748764038,0.25844404101371765,0.15473613142967224,0.3479653000831604,0.08161161839962006,0.08161161839962006,0.7269161939620972,0.7269161939620972,0.1261381357908249,0.1261381357908249,0.0,0.007030719020906871,0.15239238090910404,2.0,4.0,1.0,2.0,4.0
1484191445_1483814471,0.24012711271643639,0.2040858268737793,0.27584752440452576,0.24028754979372025,0.4766579866409302,0.5031124949455261,0.5031124949455261,0.12296656519174576,0.12296656519174576,0.17546096444129944,0.17546096444129944,0.0,0.004483884837106282,0.19850408583920595,3.0,2.6666666666666665,1.6666666666666667,2.0,2.0
1484190612_1484040783,0.40034433603286745,0.18514229357242584,0.5435575842857361,0.44959908723831177,0.03822951763868332,0.14368659257888794,0.14368659257888794,0.6942983865737915,0.6942983865737915,0.32842665910720825,0.32842665910720825,0.07692307692307693,0.10430659291752219,0.1339783650300159,2.6666666666666665,3.6666666666666665,1.0,2.333333333333333,2.6666666666666665
1484757932_1484190345,0.5740196488120339,0.36127138137817383,0.7710365056991577,0.5921417474746704,0.6086858510971069,0.7877683043479919,0.7877683043479919,0.8056175708770752,0.8056175708770752,0.8685651421546936,0.8685651421546936,0.25,0.5651140198826277,0.09447534603785561,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333
1484189449_1484138163,0.6927045464515686,0.5330280065536499,0.7903692722320557,0.7656228542327881,0.3314352035522461,0.3632538914680481,0.3632538914680481,0.837874174118042,0.837874174118042,0.46997833251953125,0.49718451499938965,0.4166666666666667,0.35974885821535557,0.08054187716111001,2.0,2.0,1.3333333333333333,2.0,2.0
1484011156_1487850482,0.25224801898002625,0.17305336892604828,0.4764572083950043,0.22997534275054932,0.22312450408935547,0.1817660629749298,0.1817660629749298,0.7497551441192627,0.7497551441192627,0.16848385334014893,0.24555766582489014,0.0,0.034759670724837564,0.1340553009604767,4.0,4.0,2.0,4.0,4.0
1484188531_1483900918,0.41694083942307364,0.18906617164611816,0.6805554032325745,0.40251848101615906,0.20709538459777832,0.2789011597633362,0.2789011597633362,0.3716208338737488,0.3716208338737488,0.404435396194458,0.23946979641914368,0.0,0.11268606470233113,0.07405161975507737,2.0,3.6666666666666665,2.333333333333333,3.0,3.0
1484039902_1483969532,0.3593804623399462,0.055055126547813416,0.705449640750885,0.38055744767189026,0.2049725353717804,0.2814423143863678,0.2814423143863678,0.6424844264984131,0.6424844264984131,0.41488292813301086,0.41488292813301086,0.07142857142857142,0.15409676159324265,0.15518543357401612,2.6666666666666665,4.0,2.0,3.6666666666666665,3.6666666666666665
1484451052_1484071848,0.33759239315986633,0.30803781747817993,0.415516197681427,0.31761959195137024,-0.03404712677001953,0.11963358521461487,0.11963358521461487,0.4995408058166504,0.4995408058166504,0.3033909797668457,0.3033909797668457,0.0,0.04852457592511854,0.1535018507601098,4.0,4.0,1.0,3.0,3.0
1484035219_1484274981,0.18420601286925375,0.09707975387573242,0.32075825333595276,0.1797618269920349,0.17393943667411804,0.12529246509075165,0.12529246509075165,0.7370623350143433,0.7370623350143433,0.19888970255851746,0.04684402421116829,0.0,0.038852158505739164,0.14385945728823735,4.0,4.0,1.3333333333333333,4.0,4.0
1496646947_1483988400,0.1351328387649523,0.022941190749406815,0.3535313904285431,0.1258576512336731,0.01290537416934967,0.017151614651083946,0.017151614651083946,0.39974063634872437,0.39974063634872437,-0.07491858303546906,0.08355618268251419,0.0,0.015752347440749454,0.10177669843309727,4.0,4.0,4.0,4.0,4.0
1484011245_1484003157,0.21039640888958783,0.05918824300169945,0.3503262400627136,0.2005978524684906,0.1622389256954193,0.2234455943107605,0.2234455943107605,0.4845355153083801,0.4845355153083801,0.11406880617141724,0.1696813553571701,0.0,0.04505662589764492,0.10883156698806434,3.5,3.6666666666666665,2.6666666666666665,3.6666666666666665,4.0
1484035646_1484211715,0.09513059072196484,0.022504281252622604,0.16775690019130707,0.09513059072196484,0.044030409306287766,0.010034486651420593,0.010034486651420593,0.2885296940803528,0.2885296940803528,0.05622177571058273,0.05622177571058273,0.0,0.00719649451843886,0.15993228853783853,2.5,4.0,3.0,4.0,4.0
1484395568_1484184192,0.4826516049248832,0.18054068088531494,0.9348843097686768,0.4347948431968689,0.48213350772857666,0.5230609178543091,0.5230609178543091,0.6091514825820923,0.6091514825820923,0.6438878178596497,0.5105944275856018,0.19230769230769232,0.3155986561943181,0.16413697737415459,1.0,2.6666666666666665,1.0,2.333333333333333,2.0
1484011146_1484017478,0.4259095447404044,0.16243448853492737,0.6461120843887329,0.4403137266635895,0.31900978088378906,0.16041836142539978,0.16041836142539978,0.31869542598724365,0.31869542598724365,0.2192642092704773,0.20493753254413605,0.16666666666666666,0.18245289889416716,0.10459531916875636,3.6666666666666665,3.333333333333333,1.3333333333333333,3.0,3.6666666666666665
1484011646_1484030131,0.2205067314207554,0.14971047639846802,0.373193621635437,0.17956141382455826,-0.07791362702846527,0.019916528835892677,0.019916528835892677,0.3712737560272217,0.3712737560272217,0.10967913269996643,0.10967913269996643,0.0,0.019232380327371124,0.13298378575211062,2.6666666666666665,4.0,3.6666666666666665,4.0,4.0
1484702076_1484454814,0.3502519577741623,0.13065701723098755,0.9999992251396179,0.2841664254665375,0.0689597949385643,0.19837653636932373,0.19837653636932373,0.8212462067604065,0.8212462067604065,0.28548213839530945,0.17295873165130615,0.2692307692307692,0.375004076467594,0.08956967633307139,2.6666666666666665,4.0,1.3333333333333333,4.0,4.0
1484034951_1483994327,0.04849711047219379,-0.013924556784331799,0.1547878384590149,0.02924153581261635,-0.012636351399123669,-0.09607451409101486,-0.09607451409101486,0.7515702843666077,0.7515702843666077,0.0660536140203476,0.0660536140203476,0.0,0.0,0.2949346332321365,4.0,4.0,1.0,4.0,4.0
1484452988_1484478010,0.4755958336241105,0.195687934756279,0.7867007255554199,0.4886218011379242,0.3152320384979248,0.235561341047287,0.235561341047287,0.8268978595733643,0.8268978595733643,0.3574441075325012,0.39465853571891785,0.2564102564102564,0.358780670316666,0.1217287843608295,1.0,3.6666666666666665,1.0,1.6666666666666667,3.0
1484188491_1484322239,0.15570254003008208,0.056064896285533905,0.2646470069885254,0.15407520532608032,0.010549068450927734,-0.014643251895904541,-0.014643251895904541,0.6255452632904053,0.6255452632904053,0.04721653461456299,0.04721653461456299,0.0,0.02015452847543599,0.1437208805401112,4.0,4.0,1.6666666666666667,4.0,4.0
1484451712_1484225776,0.29007544554769993,0.18261855840682983,0.39481621980667114,0.28119878470897675,0.15647315979003906,0.14660024642944336,0.14660024642944336,0.825996458530426,0.825996458530426,0.3200092911720276,0.3200092911720276,0.0,0.0532639559571981,0.1016288900580811,4.0,3.6666666666666665,2.333333333333333,4.0,4.0
1483804070_1483913747,0.2894132858828494,0.2031586468219757,0.3549373149871826,0.2850967347621918,0.21197262406349182,0.15082231163978577,0.15082231163978577,0.9280550479888916,0.9280550479888916,0.1664847582578659,0.05333557724952698,0.1,0.05032381672747693,0.12643165609243365,1.0,3.0,1.0,3.333333333333333,3.0
1484010784_1483762662,0.4012455333852106,0.19373786449432373,0.6226860284805298,0.41408731043338776,0.2584783434867859,0.4813290238380432,0.4813290238380432,0.5259661674499512,0.5259661674499512,0.28630971908569336,0.45326876640319824,0.10714285714285714,0.2041863555001,0.0646996525438552,1.3333333333333333,2.0,1.0,2.6666666666666665,2.333333333333333
1484189080_1484133398,0.4018025482073426,0.20911864936351776,0.7160171270370483,0.3760511875152588,0.45610180497169495,0.5410715341567993,0.5410715341567993,0.7592037916183472,0.7592037916183472,0.49911433458328247,0.45806220173835754,0.15555555555555556,0.15585617473922947,0.06561448901210874,1.0,2.6666666666666665,1.0,2.0,3.0
1484012335_1484334093,0.7237957670138433,0.5426402688026428,0.9999999403953552,0.6555202007293701,0.6251358985900879,0.624083399772644,0.624083399772644,0.7516748905181885,0.7516748905181885,0.7010166645050049,0.3471163511276245,0.12048192771084337,0.5015370369297097,0.06523232188465944,1.0,1.6666666666666667,1.0,2.0,1.6666666666666667
1484036090_1484369937,0.22128298218761172,0.12002159655094147,0.34222081303596497,0.21200615167617798,0.030315786600112915,0.03383427858352661,0.03383427858352661,0.7051005363464355,0.7051005363464355,0.13800795376300812,0.017864739522337914,0.023255813953488372,0.02951293959435618,0.12206910368285201,4.0,4.0,3.333333333333333,4.0,4.0
1484188330_1484076323,0.34024151627506527,0.17431189119815826,0.4650440216064453,0.3494132161140442,0.2877018451690674,0.31409886479377747,0.31409886479377747,0.8770726919174194,0.8770726919174194,0.3673297166824341,0.3418922424316406,0.0,0.07945675762649822,0.13889184675464755,3.5,3.5,1.5,3.5,3.5
1483805941_1484024600,0.45388880868752796,0.13761615753173828,1.0000009536743164,0.3505009412765503,0.4529903531074524,0.41231879591941833,0.41231879591941833,0.8858245015144348,0.8858245015144348,0.5472360849380493,0.5472360849380493,0.5,0.267805077453828,0.16296090002021701,1.0,1.6666666666666667,1.0,2.333333333333333,1.6666666666666667
1484011259_1483737597,0.2658136691297254,0.08200760185718536,0.48804396390914917,0.27468979358673096,0.7485775947570801,0.5323951840400696,0.5323951840400696,0.5035948157310486,0.5035948157310486,0.1950790286064148,0.23562151193618774,0.2727272727272727,0.06432167695705167,0.16316738258593544,1.3333333333333333,1.6666666666666667,1.6666666666666667,3.0,2.0
1484035231_1484002562,0.29979078700909245,0.17268423736095428,0.4228149950504303,0.29975613951683044,0.3066384196281433,0.1466822624206543,0.1466822624206543,0.6632751822471619,0.6632751822471619,0.47729894518852234,0.47729894518852234,0.17391304347826086,0.23458339930682462,0.12009916444679065,1.3333333333333333,2.333333333333333,1.3333333333333333,3.6666666666666665,3.0
1484188563_1483769509,0.5514914643019437,0.22112958133220673,0.9999995231628418,0.5536201894283295,0.8069250583648682,0.45620203018188477,0.45620203018188477,0.5524433255195618,0.5524433255195618,0.8003444671630859,0.3859635591506958,0.2727272727272727,0.7519849034529235,0.04473199087239083,1.6666666666666667,2.0,1.0,2.0,1.6666666666666667
1598500775_1483942720,0.24839627370238304,0.18148201704025269,0.34455806016921997,0.23377250880002975,0.04480450972914696,0.0659201443195343,0.0659201443195343,0.32663434743881226,0.32663434743881226,0.023169193416833878,0.14276422560214996,0.0,0.03776008352288742,0.19190334451523897,2.6666666666666665,4.0,2.0,4.0,3.6666666666666665
1484188535_1484149666,0.24057278533776602,0.18186917901039124,0.3279704451560974,0.2358478605747223,-0.058693014085292816,0.0058992719277739525,0.0058992719277739525,0.5480710864067078,0.5480710864067078,-0.019367765635252,-0.019367765635252,0.0,0.010271223862135366,0.13412985208030884,4.0,4.0,1.0,4.0,4.0
1484395787_1483885120,0.3249474659562111,0.1773093044757843,0.4969359040260315,0.32178401947021484,0.31921476125717163,0.23207494616508484,0.23207494616508484,0.5176808834075928,0.5176808834075928,0.3180125951766968,0.3180125951766968,0.0,0.019026256363527415,0.10630637060949241,3.0,4.0,1.6666666666666667,4.0,4.0
1484035601_1484299664,0.3386158049106598,0.2153603583574295,0.49695485830307007,0.32474473118782043,0.06909815967082977,0.03924769163131714,0.03924769163131714,0.7405003309249878,0.7405003309249878,0.20213741064071655,0.0656885951757431,0.034482758620689655,0.029441622065492556,0.1333301279985772,4.0,3.6666666666666665,2.0,4.0,4.0
1484188629_1484049687,0.14848174341022968,0.06438896059989929,0.3188765048980713,0.14772504568099976,0.023314831778407097,0.051805976778268814,0.051805976778268814,0.034375905990600586,0.034375905990600586,0.10252288728952408,0.10252288728952408,0.0,0.011619749110844587,0.12644343943800385,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333
1484399070_1484299928,0.5343598326047262,0.32755500078201294,0.7082861065864563,0.5399404764175415,0.5551276206970215,0.5016927719116211,0.5016927719116211,0.8408912420272827,0.8408912420272827,0.49831587076187134,0.49831587076187134,0.3333333333333333,0.3090023162452726,0.07372163605715874,1.5,2.75,1.25,3.0,2.75
1484032701_1483823667,0.6217557319572994,0.20064088702201843,0.9190843105316162,0.6445655822753906,0.8773550987243652,0.774712860584259,0.774712860584259,0.7637826204299927,0.7637826204299927,0.9571093320846558,0.5818750262260437,0.2413793103448276,0.452913109433589,0.1039280822353577,1.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333
1484038711_1483848094,0.3455863638718923,0.18761365115642548,0.48414522409439087,0.34715735912323,0.04253050312399864,0.07499442994594574,0.07499442994594574,0.0709395706653595,0.0709395706653595,0.1517162322998047,0.15915146470069885,0.08139534883720931,0.11639690022647321,0.08517150652062945,3.0,4.0,2.5,4.0,4.0
1484039360_1484180228,0.15781016647815704,0.07008403539657593,0.2414046823978424,0.14606207609176636,-0.07965372502803802,-0.0477113276720047,-0.0477113276720047,0.6548169255256653,0.6548169255256653,-0.13453248143196106,-0.13453248143196106,0.0,0.010474123216769247,0.127210455935942,4.0,4.0,1.0,4.0,4.0
1484039895_1484188402,0.26361754536628723,0.26361754536628723,0.26361754536628723,0.26361754536628723,0.11273405700922012,0.16933268308639526,0.16933268308639526,0.08856558054685593,0.08856558054685593,0.26361754536628723,0.26361754536628723,0.0,0.0,0.2381583701479563,2.6666666666666665,4.0,2.333333333333333,4.0,4.0
1484010718_1484254990,0.6452686339616776,0.439744770526886,1.0000003576278687,0.6374758183956146,0.5011906027793884,0.526472806930542,0.526472806930542,0.6997748017311096,0.6997748017311096,0.7075201272964478,0.7075201272964478,0.13636363636363635,0.42171294897711004,0.12104656899410544,1.0,2.333333333333333,1.0,2.6666666666666665,2.333333333333333
1484011032_1484115438,0.5507948413491249,0.2779010236263275,0.7853072285652161,0.5528600513935089,0.2511942386627197,0.540185809135437,0.540185809135437,0.530508279800415,0.530508279800415,0.6078366041183472,0.41421711444854736,0.24,0.3592483279565721,0.08130238581995784,1.5,2.0,1.0,2.0,2.0
1484033217_1483960489,0.19853024929761887,0.1906537562608719,0.20640674233436584,0.19853024929761887,0.2004455327987671,0.3231258988380432,0.3231258988380432,0.16899511218070984,0.16899511218070984,-0.01270131953060627,0.06097203493118286,0.0,0.019476555801685537,0.2397679669551636,2.333333333333333,3.0,2.0,3.333333333333333,3.6666666666666665
1484454059_1484215148,0.29008638858795166,0.1381385624408722,0.3788580298423767,0.31729656457901,0.2712470591068268,0.13959071040153503,0.13959071040153503,0.6536003947257996,0.6536003947257996,0.22427326440811157,0.22427326440811157,0.0,0.09744253440010978,0.14140857028687484,4.0,3.6666666666666665,2.5,3.0,4.0
1484012852_1483762662,0.5450000142057737,0.3062644600868225,0.6746242046356201,0.5587623119354248,0.1872178316116333,0.3060849905014038,0.3060849905014038,0.4408102035522461,0.4408102035522461,0.6022524833679199,0.5444107055664062,0.3541666666666667,0.38132870423317317,0.06191287643385305,1.0,1.6666666666666667,1.0,2.0,2.0
1484397794_1483914306,0.26090288680532703,0.11734142899513245,0.39120566844940186,0.24624589085578918,0.1405641883611679,0.23583827912807465,0.23583827912807465,0.5336500406265259,0.5336500406265259,0.18994972109794617,0.18994972109794617,0.041666666666666664,0.039772957188187824,0.13449169478459205,3.0,3.0,1.0,3.333333333333333,3.333333333333333
1483804030_1484806634,0.38384140684054446,0.24355211853981018,0.5737988948822021,0.3812931478023529,0.12638872861862183,0.19292962551116943,0.19292962551116943,0.5568265914916992,0.5568265914916992,0.2396131157875061,0.2396131157875061,0.0,0.08442455099120391,0.11665813716084789,4.0,4.0,1.0,3.333333333333333,3.333333333333333
1484454195_1484992622,0.45823412920747486,0.2803158462047577,0.7487176060676575,0.40822289884090424,0.4253339469432831,0.45995044708251953,0.45995044708251953,0.8837906122207642,0.8837906122207642,0.5300992727279663,0.4159087538719177,0.23655913978494625,0.32859430825168123,0.11037663195384252,1.3333333333333333,3.6666666666666665,1.3333333333333333,2.6666666666666665,2.6666666666666665
1484012423_1484119212,0.3481292128562927,0.2957787811756134,0.37711989879608154,0.359809085726738,0.2662059962749481,0.05167172849178314,0.05167172849178314,0.34102654457092285,0.34102654457092285,0.4644221067428589,0.4644221067428589,0.0,0.13010183641671133,0.10584638800989904,3.75,3.5,1.25,1.5,3.5
1484011971_1484261819,0.7026585578918457,0.38691872358322144,0.992658793926239,0.6901776790618896,0.9295132160186768,0.8521713018417358,0.8521713018417358,0.9427863359451294,0.9427863359451294,0.9044139981269836,0.5424038767814636,0.19047619047619047,0.6767028438844386,0.06758037903446149,1.3333333333333333,1.0,1.0,1.6666666666666667,1.3333333333333333
1484013641_1483741522,0.41596943876900516,0.15049977600574493,0.7828279137611389,0.4080651253461838,0.31122082471847534,0.364088773727417,0.364088773727417,0.44327571988105774,0.44327571988105774,0.2659860849380493,0.2742049992084503,0.13186813186813187,0.23972856224821118,0.06904886901169048,2.5,2.5,1.25,2.25,2.5
1484451022_1484188495,0.18386948512246212,0.03351060301065445,0.3364914059638977,0.16792219877243042,0.1790250837802887,0.22391515970230103,0.22391515970230103,0.48178547620773315,0.48178547620773315,0.13148607313632965,0.1317104548215866,0.0,0.03439776165381875,0.14014249863378161,4.0,4.0,2.333333333333333,3.6666666666666665,3.6666666666666665
1484454546_1484366554,0.7522888332605362,0.6778472661972046,0.8764911890029907,0.7274084389209747,0.775654673576355,0.7456597685813904,0.7456597685813904,0.7627728581428528,0.7627728581428528,0.7668927311897278,0.7668927311897278,0.1111111111111111,0.6395407627869818,0.09789745227347571,1.0,1.6666666666666667,1.0,1.0,1.0
1484396336_1483821121,0.16494720199090593,-0.015949513763189316,0.279233455657959,0.16128890216350555,0.13352607190608978,0.08828423917293549,0.08828423917293549,0.5412997603416443,0.5412997603416443,0.22661375999450684,0.11729441583156586,0.0,0.009375595792456075,0.26404843401737554,4.0,4.0,3.0,4.0,4.0
1484039928_1484351985,0.4237632086643806,0.2627694010734558,0.49799636006355286,0.44863903522491455,0.09042666852474213,0.2682149410247803,0.2682149410247803,0.5598819255828857,0.5598819255828857,0.5052589774131775,0.5052589774131775,0.11538461538461539,0.2668267182707423,0.10768427930990458,1.25,2.25,1.5,2.75,2.25
1484188988_1541810824,0.2885785543400308,0.13459940254688263,0.46700695157051086,0.26445966958999634,0.2864532470703125,0.26267313957214355,0.26267313957214355,0.5775122046470642,0.5775122046470642,0.38835063576698303,0.38835063576698303,0.0,0.020385193779380088,0.1805824119144977,2.5,4.0,3.0,4.0,3.6666666666666665
1484035276_1483824502,0.2109010544206415,0.10441245883703232,0.3332168161869049,0.2160860225558281,0.08233875036239624,0.00012430362403392792,0.00012430362403392792,0.8833178281784058,0.8833178281784058,0.10678429901599884,0.10678429901599884,0.0,0.07167844247008548,0.12501650957441832,3.0,4.0,1.0,4.0,4.0
1484394669_1484312607,0.24348691429780878,0.12124155461788177,0.4629088342189789,0.2184656262397766,0.1607564091682434,0.10811448097229004,0.10811448097229004,0.48981282114982605,0.48981282114982605,0.29068803787231445,0.17607484757900238,0.10526315789473684,0.0334637275083121,0.08543535615705128,4.0,4.0,1.3333333333333333,4.0,4.0
1484189363_1484299664,0.285384082198143,0.14532044529914856,0.554777979850769,0.2740858793258667,0.0032693371176719666,0.007890759035944939,0.007890759035944939,0.8496824502944946,0.8496824502944946,0.031570300459861755,0.037404615432024,0.043478260869565216,0.01246252039386313,0.1540783730084772,4.0,4.0,3.0,4.0,4.0
1484114370_1486032323,0.5329215347766876,0.3158872425556183,0.6913473010063171,0.5644702017307281,0.39822983741760254,0.4648633599281311,0.4648633599281311,0.6901773810386658,0.6901773810386658,0.5692777037620544,0.5288153290748596,0.43478260869565216,0.5455167068551866,0.07003922684569243,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0
1483803416_1483885039,0.6114935618022392,0.2093033790588379,0.978367805480957,0.5427474975585938,0.3534395694732666,0.2973121404647827,0.2973121404647827,0.3261181116104126,0.3261181116104126,0.48180416226387024,0.23809954524040222,0.15,0.4812217624579978,0.05707636843775869,1.6666666666666667,2.0,1.0,2.0,2.0
1484190618_1483756539,0.392069432263573,0.2476435750722885,0.7053529620170593,0.3837030529975891,0.347934365272522,0.4277142882347107,0.4277142882347107,0.6844807267189026,0.6844807267189026,0.352436900138855,0.352436900138855,0.13043478260869565,0.1139863589787102,0.11776283997711555,2.6666666666666665,3.333333333333333,1.0,3.6666666666666665,3.333333333333333
1484189115_1575834546,0.34841360052426656,0.21533843874931335,0.4764142632484436,0.32558542490005493,0.42125463485717773,0.39554068446159363,0.39554068446159363,0.6777312159538269,0.6777312159538269,0.33993130922317505,0.3497139513492584,0.027777777777777776,0.07449981903475976,0.10819926131209344,2.5,3.0,1.75,3.5,3.25
1484010569_1484325513,0.06576556722443043,-0.04520886391401291,0.23671138286590576,0.05622522532939911,0.262329638004303,0.0245341993868351,0.0245341993868351,0.803222119808197,0.803222119808197,0.09164168685674667,0.045733705163002014,0.0,0.012003625239606889,0.24487474748004365,3.333333333333333,3.6666666666666665,2.6666666666666665,3.0,3.333333333333333
1484703138_1484708917,0.5405431820286645,0.30831584334373474,0.7613524198532104,0.5890606045722961,0.37414035201072693,0.5854941606521606,0.5854941606521606,0.7919532060623169,0.7919532060623169,0.7440545558929443,0.56513512134552,0.3333333333333333,0.33669091729787975,0.10860904283282216,3.0,2.0,2.0,2.0,2.5
1484011800_1484167833,0.1994856894016266,0.1994856894016266,0.1994856894016266,0.1994856894016266,0.3361354470252991,0.2700895369052887,0.2700895369052887,0.862206220626831,0.862206220626831,0.1994856894016266,0.1994856894016266,0.0,0.0,0.3509777623620167,3.333333333333333,3.6666666666666665,3.333333333333333,3.6666666666666665,4.0
